,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time,cluster_id,days
0,Application_652823628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20000.0,1144676.1190001965,1,13 days 05:57:56,2,13
6,Application_1266995739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7000.0,699993.4210000038,1,8 days 02:26:33,2,8
19,Application_2082119944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,1099418.5289998055,1,12 days 17:23:39,2,12
54,Application_1118236712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,2991258.5480000973,1,34 days 14:54:19,2,34
59,Application_2110144842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,2813515.0209999084,1,32 days 13:31:55,2,32
61,Application_587387633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25000.0,1440207.1519999504,1,16 days 16:03:27,2,16
86,Application_163777174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11000.0,1610585.1579999924,1,18 days 15:23:05,2,18
88,Application_396349881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,1350693.984999895,1,15 days 15:11:34,2,15
100,Application_1870161219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27400.0,4897840.231999874,1,56 days 16:30:40,2,56
107,Application_93597308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,50000.0,1598546.112000227,1,18 days 12:02:26,2,18
115,Application_167944225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8000.0,622232.4620001316,1,7 days 04:50:32,2,7
140,Application_395903076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16000.0,773859.2090001106,1,8 days 22:57:39,2,8
144,Application_525275343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,43000.0,784395.0400002003,1,9 days 01:53:15,2,9
184,Application_1138826038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,1189163.117000103,1,13 days 18:19:23,2,13
186,Application_1998350808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21800.0,2816279.760999918,1,32 days 14:18:00,2,32
188,Application_547462088,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20000.0,2727483.297999859,1,31 days 13:38:03,2,31
189,Application_223366470,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,2558652.5080001354,1,29 days 14:44:13,2,29
192,Application_421364849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,32000.0,1263967.7100000381,1,14 days 15:06:08,2,14
216,Application_1643165806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,4200709.266000032,1,48 days 14:51:49,2,48
227,Application_153538723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,4332301.884000063,1,50 days 03:25:02,2,50
231,Application_854409161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,2671954.0349998474,1,30 days 22:12:34,2,30
239,Application_664267418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,1290287.9409999847,1,14 days 22:24:48,2,14
247,Application_1101248362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7800.0,3619295.251000166,1,41 days 21:21:35,2,41
264,Application_1807951250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22000.0,843275.6050000191,1,9 days 18:14:36,2,9
280,Application_243636886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7500.0,3167429.181999922,1,36 days 15:50:29,2,36
281,Application_1838732360,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,2647917.169000149,1,30 days 15:31:57,2,30
282,Application_125495187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,1350880.0450000763,1,15 days 15:14:40,2,15
297,Application_1179942266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,50000.0,742489.6840000153,1,8 days 14:14:50,2,8
303,Application_989064530,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12500.0,1781138.5899999142,1,20 days 14:45:39,2,20
321,Application_74089970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,155983.11800003052,1,1 days 19:19:43,2,1
337,Application_1326688469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35000.0,2757161.1319999695,1,31 days 21:52:41,2,31
344,Application_1302654957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37500.0,2753439.1809999943,1,31 days 20:50:39,2,31
360,Application_1944285638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7000.0,782855.3499999046,1,9 days 01:27:35,2,9
380,Application_59959307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23000.0,2489978.1180000305,1,28 days 19:39:38,2,28
389,Application_1502516207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1006307.2130000591,1,11 days 15:31:47,2,11
395,Application_1139007530,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,2220202.0810000896,1,25 days 16:43:22,2,25
414,Application_1292397670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26000.0,1643437.5880000591,1,19 days 00:30:38,2,19
433,Application_123754331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,530830.0210001469,1,6 days 03:27:10,2,6
435,Application_2063334713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7000.0,2408924.553999901,1,27 days 21:08:45,2,27
437,Application_339079436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,605964.6869997978,1,7 days 00:19:25,2,7
440,Application_2144860637,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,619141.4210000038,1,7 days 03:59:01,2,7
454,Application_584603030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23000.0,2241721.268000126,1,25 days 22:42:01,2,25
462,Application_1436618564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15500.0,354853.05499982834,1,4 days 02:34:13,2,4
480,Application_953392572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35000.0,2123951.2170000076,1,24 days 13:59:11,2,24
489,Application_1238272674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8000.0,1615146.5380001068,1,18 days 16:39:07,2,18
497,Application_1688279534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7000.0,1081796.8099999428,1,12 days 12:29:57,2,12
504,Application_1548782450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26400.0,3883467.2569999695,1,44 days 22:44:27,2,44
515,Application_597160934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12500.0,3978013.0709998608,1,46 days 01:00:13,2,46
517,Application_296295477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,32000.0,4477642.876000166,1,51 days 19:47:23,2,51
529,Application_314744124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30000.0,1112339.771999836,1,12 days 20:59:00,2,12
557,Application_501818365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30000.0,3843626.2410001755,1,44 days 11:40:26,2,44
560,Application_275430191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16000.0,1153473.4100000858,1,13 days 08:24:33,2,13
582,Application_714015178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7500.0,4556978.92599988,1,52 days 17:49:39,2,52
583,Application_1021758905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20000.0,775435.5520000458,1,8 days 23:23:56,2,8
616,Application_526545505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25000.0,874864.748000145,1,10 days 03:01:05,2,10
620,Application_260580298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,768839.8949999809,1,8 days 21:34:00,2,8
622,Application_947906225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,50000.0,703397.3930001259,1,8 days 03:23:17,2,8
625,Application_47949347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,692022.4910001755,1,8 days 00:13:42,2,8
660,Application_2146617069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23000.0,2929961.1489999294,1,33 days 21:52:41,2,33
678,Application_646585496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25000.0,2750733.8910000324,1,31 days 20:05:34,2,31
684,Application_832178933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27500.0,2509187.924000025,1,29 days 00:59:48,2,29
691,Application_340692563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,782973.2009999752,1,9 days 01:29:33,2,9
