,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,Surprisingness,Effectiveness
24410,C13063,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,193,0.0,0,1311.98,116038800.0,0,1,1,1,1,1,1,0,1,1,0,1343 days 01:00:00,813548.4025308886,13830322137.451738
24973,C14421,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,193,0.0,0,1311.5,104025600.0,0,0,0,1,0,1,0,0,1,1,0,1204 days 00:00:00,813548.4025308886,13830322137.451738
25022,C14514,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,20,0.0,0,262.0,114138000.0,0,0,0,1,0,1,0,0,1,1,0,1321 days 01:00:00,813548.4025308886,13830322137.451738
25035,C14533,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.0,118458000.0,0,0,0,1,0,1,0,0,1,1,0,1371 days 01:00:00,813548.4025308886,13830322137.451738
25196,C14928,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.0,111891600.0,0,0,0,1,0,1,0,0,1,1,0,1295 days 01:00:00,813548.4025308886,13830322137.451738
25204,C14942,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,143,0.0,0,262.0,107312400.0,0,0,0,1,0,1,0,0,1,1,0,1242 days 01:00:00,813548.4025308886,13830322137.451738
25225,C14980,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,20,0.0,0,262.0,113533200.0,0,0,0,1,0,1,0,0,1,1,0,1314 days 01:00:00,813548.4025308886,13830322137.451738
25748,C16708,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,214,0.0,0,1314.08,110077200.0,0,0,0,1,0,1,0,0,1,1,1,1274 days 01:00:00,813548.4025308886,13830322137.451738
25791,C16863,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,275.1,110768400.0,0,0,0,1,0,1,0,0,1,1,1,1282 days 01:00:00,813548.4025308886,13830322137.451738
25894,C17195,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,20,0.0,0,275.1,222048000.0,0,1,0,1,0,1,0,0,1,1,0,2570 days 00:00:00,813548.4025308886,13830322137.451738
26097,C17832,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,116,0.0,0,716.5,210646800.0,0,1,0,1,0,1,0,0,1,1,0,2438 days 01:00:00,813548.4025308886,13830322137.451738
26199,C18132,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,146,0.0,6,286.5,116812800.0,0,0,0,1,0,1,0,0,1,1,1,1352 days 00:00:00,813548.4025308886,13830322137.451738
26215,C18160,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,80,0.0,0,286.5,178160400.0,0,1,0,1,0,1,0,0,1,1,0,2062 days 01:00:00,813548.4025308886,13830322137.451738
26244,C18212,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,1310.0,201834000.0,0,1,0,1,0,1,0,0,1,1,0,2336 days 01:00:00,813548.4025308886,13830322137.451738
26314,C18434,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,286.5,102898800.0,0,0,0,1,0,1,0,0,1,1,0,1190 days 23:00:00,813548.4025308886,13830322137.451738
26317,C18440,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,145,0.0,6,275.0,182217600.0,0,1,0,1,0,1,0,0,1,1,0,2109 days 00:00:00,813548.4025308886,13830322137.451738
26387,C18594,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,193,0.0,0,1433.5,177382800.0,0,1,0,1,0,1,0,0,1,1,0,2053 days 01:00:00,813548.4025308886,13830322137.451738
26399,C18621,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,116,0.0,0,1032.5,178160400.0,0,1,0,1,0,1,0,0,1,1,0,2062 days 01:00:00,813548.4025308886,13830322137.451738
26443,C18717,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,193,0.0,0,1433.5,171248400.0,0,1,0,1,0,1,0,0,1,1,0,1982 days 01:00:00,813548.4025308886,13830322137.451738
26475,C18793,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,23,0.0,0,716.5,171334800.0,0,1,0,1,0,1,0,0,1,1,0,1983 days 01:00:00,813548.4025308886,13830322137.451738
26563,C19046,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,116,0.0,0,1032.5,164163600.0,0,1,0,1,0,1,0,0,1,1,0,1900 days 01:00:00,813548.4025308886,13830322137.451738
26583,C19090,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,23,0.0,0,716.5,168224400.0,0,1,0,1,0,1,0,0,1,1,0,1947 days 01:00:00,813548.4025308886,13830322137.451738
26645,C19250,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,23,0.0,0,716.5,160099200.0,0,1,0,1,0,1,0,0,1,1,0,1853 days 00:00:00,813548.4025308886,13830322137.451738
26701,C19370,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,80,0.0,0,297.0,146019600.0,0,1,0,1,0,1,0,0,1,1,0,1690 days 01:00:00,813548.4025308886,13830322137.451738
26723,C19446,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,145,0.0,6,285.0,142390800.0,0,1,0,1,0,1,0,0,1,1,0,1648 days 01:00:00,813548.4025308886,13830322137.451738
26799,C19622,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,20,0.0,0,297.0,107139600.0,0,1,0,1,0,1,0,0,1,1,0,1240 days 01:00:00,813548.4025308886,13830322137.451738
26936,C19968,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,193,0.0,0,1559.5,130892400.0,0,0,0,1,0,1,0,0,1,1,0,1514 days 23:00:00,813548.4025308886,13830322137.451738
27074,C20381,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,312.0,133311600.0,0,0,0,1,0,1,0,0,1,1,0,1542 days 23:00:00,813548.4025308886,13830322137.451738
27150,C20588,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,20,0.0,0,312.0,123811200.0,0,0,0,1,0,1,0,0,1,1,0,1433 days 00:00:00,813548.4025308886,13830322137.451738
27177,C20665,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,23,0.0,0,779.5,109378800.0,0,0,0,1,0,1,0,0,1,1,0,1265 days 23:00:00,813548.4025308886,13830322137.451738
27271,C20936,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,20,0.0,0,312.0,116121600.0,0,0,0,1,0,1,0,0,1,1,0,1344 days 00:00:00,813548.4025308886,13830322137.451738
27332,C21091,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,193,0.0,0,1559.5,114048000.0,0,0,0,1,0,1,0,0,1,1,0,1320 days 00:00:00,813548.4025308886,13830322137.451738
27351,C21136,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,146,0.0,6,299.5,114048000.0,0,0,0,1,0,1,0,0,1,1,0,1320 days 00:00:00,813548.4025308886,13830322137.451738
27357,C21157,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,312.0,110592000.0,0,0,0,1,0,1,0,0,1,1,0,1280 days 00:00:00,813548.4025308886,13830322137.451738
27439,C21366,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,23,0.0,0,779.5,105577200.0,0,0,0,1,0,1,0,0,1,1,0,1221 days 23:00:00,813548.4025308886,13830322137.451738
78118,S107825,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,191,0.0,5,275.0,198810000.0,0,1,0,1,0,1,0,0,1,1,0,2301 days 01:00:00,813548.4025308886,13830322137.451738
78415,S108479,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,146,0.0,6,286.5,103762800.0,0,0,0,1,0,1,0,0,1,1,0,1200 days 23:00:00,813548.4025308886,13830322137.451738
78772,S109221,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,191,0.0,5,275.0,103244400.0,0,0,0,1,0,1,0,0,1,1,0,1194 days 23:00:00,813548.4025308886,13830322137.451738
80759,S113863,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,146,0.0,6,275.0,169002000.0,0,1,0,1,0,1,0,0,1,1,0,1956 days 01:00:00,813548.4025308886,13830322137.451738
82842,S118922,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,146,0.0,6,285.0,153532800.0,0,1,0,1,0,1,0,0,1,1,0,1777 days 00:00:00,813548.4025308886,13830322137.451738
83073,S119456,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,146,0.0,0,285.0,148525200.0,0,1,0,1,0,1,0,0,1,1,0,1719 days 01:00:00,813548.4025308886,13830322137.451738
83710,S120782,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,146,0.0,6,285.0,138070800.0,0,1,0,1,0,1,0,0,1,1,0,1598 days 01:00:00,813548.4025308886,13830322137.451738
84075,S121540,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,191,0.0,5,285.0,137379600.0,0,1,0,1,0,1,0,0,1,1,0,1590 days 01:00:00,813548.4025308886,13830322137.451738
85131,S123702,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,146,0.0,6,285.0,125884800.0,0,1,0,1,0,1,0,0,1,1,0,1457 days 00:00:00,813548.4025308886,13830322137.451738
88005,S129223,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,146,0.0,6,285.0,105670800.0,0,1,0,1,0,1,0,0,1,1,0,1223 days 01:00:00,813548.4025308886,13830322137.451738
95590,S143599,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,180,0.0,0,779.5,103417200.0,0,0,0,1,0,1,0,0,1,1,0,1196 days 23:00:00,813548.4025308886,13830322137.451738
144637,V10032,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,0,262.0,109472400.0,0,0,0,1,0,1,0,0,1,1,0,1267 days 01:00:00,813548.4025308886,13830322137.451738
144646,V10042,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,0,262.0,109472400.0,0,0,0,1,0,1,0,0,1,1,0,1267 days 01:00:00,813548.4025308886,13830322137.451738
144648,V10044,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,0,262.0,109472400.0,0,0,0,1,0,1,0,0,1,1,0,1267 days 01:00:00,813548.4025308886,13830322137.451738
144664,V10062,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,0,262.0,109213200.0,0,0,0,1,0,1,0,0,1,1,0,1264 days 01:00:00,813548.4025308886,13830322137.451738
144683,V10095,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,0,262.0,108954000.0,0,0,0,1,0,1,0,0,1,1,0,1261 days 01:00:00,813548.4025308886,13830322137.451738
144684,V10100,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,0,262.0,108954000.0,0,0,0,1,0,1,0,0,1,1,0,1261 days 01:00:00,813548.4025308886,13830322137.451738
144724,V10171,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,0,262.0,108349200.0,0,0,0,1,0,1,0,0,1,1,0,1254 days 01:00:00,813548.4025308886,13830322137.451738
